# New planet
-5.388013324522458181e-01 -5.011190595722581076e-01
-5.338073756284514859e-01 -5.064449191731782429e-01
-5.287605313600659551e-01 -5.117206114394855510e-01
-5.236613007590315005e-01 -5.169456150041871201e-01
-5.185101900025205213e-01 -5.221194134479727467e-01
-5.133077102852537932e-01 -5.272414953469538590e-01
-5.080543777713983911e-01 -5.323113543199661235e-01
-5.027507135460479448e-01 -5.373284890754331800e-01
-4.973972435662893377e-01 -5.422924034577880636e-01
-4.919944986118587882e-01 -5.472026064934494283e-01
-4.865430142353915910e-01 -5.520586124363495717e-01
-4.810433307122685131e-01 -5.568599408130109341e-01
-4.754959929900625659e-01 -5.616061164671680705e-01
-4.699015506375897044e-01 -5.662966696039321013e-01
-4.642605577935672301e-01 -5.709311358334953068e-01
-4.585735731148832262e-01 -5.755090562143715394e-01
-4.528411597244807463e-01 -5.800299772961704514e-01
-4.470638851588603635e-01 -5.844934511619026551e-01
-4.412423213152047996e-01 -5.888990354698123708e-01
-4.353770443981291871e-01 -5.932462934947345667e-01
-4.294686348660606834e-01 -5.975347941689743703e-01
-4.235176773772509340e-01 -6.017641121227054191e-01
-4.175247607354253820e-01 -6.059338277238839332e-01
-4.114904778350729209e-01 -6.100435271176766205e-01
-4.054154256063796646e-01 -6.140928022653981966e-01
-3.993002049598103897e-01 -6.180812509829571866e-01
-3.931454207303419213e-01 -6.220084769788060131e-01
-3.869516816213514621e-01 -6.258740898913932593e-01
-3.807196001481641945e-01 -6.296777053261148893e-01
-3.744497925812638739e-01 -6.334189448917619814e-01
-3.681428788891700776e-01 -6.370974362364617560e-01
-3.617994826809858844e-01 -6.407128130831101220e-01
-3.554202311486201471e-01 -6.442647152642917430e-01
-3.490057550086877458e-01 -6.477527887566856268e-01
-3.425566884440922055e-01 -6.511766857149535737e-01
-3.360736690452941211e-01 -6.545360645051088166e-01
-3.295573377512695523e-01 -6.578305897373615263e-01
-3.230083387901623304e-01 -6.610599322984394011e-01
-3.164273196196339955e-01 -6.642237693833801249e-01
-3.098149308669155833e-01 -6.673217845267932491e-01
-3.031718262685651477e-01 -6.703536676335889455e-01
-2.964986626099349043e-01 -6.733191150091709654e-01
-2.897960996643522136e-01 -6.762178293890909186e-01
-2.830648001320184015e-01 -6.790495199681620964e-01
-2.763054295786293024e-01 -6.818139024290291728e-01
-2.695186563737217988e-01 -6.845106989701922329e-01
-2.627051516287503552e-01 -6.871396383334820168e-01
-2.558655891348978195e-01 -6.897004558309840494e-01
-2.490006453006244624e-01 -6.921928933714093235e-01
-2.421109990889594443e-01 -6.946166994859084287e-01
-2.351973319545390406e-01 -6.969716293533276819e-01
-2.282603277803956776e-01 -6.992574448249037067e-01
-2.213006728145021362e-01 -7.014739144483947975e-01
-2.143190556060750596e-01 -7.036208134916461798e-01
-2.073161669416422048e-01 -7.056979239655872815e-01
-2.002926997808775755e-01 -7.077050346466580155e-01
-1.932493491922089301e-01 -7.096419410986619658e-01
-1.861868122882018028e-01 -7.115084456940442559e-01
-1.791057881607247271e-01 -7.133043576345917680e-01
-1.720069778158997698e-01 -7.150294929715528269e-01
-1.648910841088430668e-01 -7.166836746251749046e-01
-1.577588116781994398e-01 -7.182667324036572376e-01
-1.506108668804761463e-01 -7.197785030215169133e-01
-1.434479577241796477e-01 -7.212188301173653171e-01
-1.362707938037604483e-01 -7.225875642710931634e-01
-1.290800862333702781e-01 -7.238845630204621129e-01
-1.218765475804362702e-01 -7.251096908771003102e-01
-1.146608917990568077e-01 -7.262628193418998457e-01
-1.074338341632236349e-01 -7.273438269198140294e-01
-1.001960911998749371e-01 -7.283525991340522587e-01
-9.294838062178409355e-02 -7.292890285396705918e-01
-8.569142126028883588e-02 -7.301530147365558054e-01
-7.842593299786553007e-02 -7.309444643818002740e-01
-7.115263670055346767e-02 -7.316632912014668921e-01
-6.387225415023388420e-02 -7.323094160017409315e-01
-5.658550797676868693e-02 -7.328827666794670570e-01
-4.929312159000361765e-02 -7.333832782320697241e-01
-4.199581911164089465e-02 -7.338108927668552939e-01
-3.469432530698621231e-02 -7.341655595096929776e-01
-2.738936551657510793e-02 -7.344472348130736128e-01
-2.008166558768368845e-02 -7.346558821635441605e-01
-1.277195180572873907e-02 -7.347914721885154821e-01
-5.460950825562314696e-03 -7.348539826624427285e-01
1.850610397334100446e-03 -7.348433985123753454e-01
9.162004675750724109e-03 -7.347597118228753610e-01
1.647250465974073666e-02 -7.346029218403029581e-01
2.378138290569646596e-02 -7.343730349764661103e-01
3.108791194550527062e-02 -7.340700648116338378e-01
3.839136435577985423e-02 -7.336940320969113083e-01
4.569101282715770651e-02 -7.332449647559738937e-01
5.298613023366435804e-02 -7.327228978861607400e-01
6.027598970213505353e-02 -7.321278737589239638e-01
6.755986468168949377e-02 -7.314599418196338076e-01
7.483702901325416101e-02 -7.307191586867373134e-01
8.210675699912679815e-02 -7.299055881502690690e-01
8.936832347257757381e-02 -7.290193011697130299e-01
9.662100386748130598e-02 -7.280603758712134166e-01
1.038640742879752693e-01 -7.270288975441341339e-01
1.110968115781369725e-01 -7.259249586369642682e-01
1.183184933916762160e-01 -7.247486587525698853e-01
1.255283982616358651e-01 -7.235001046427891325e-01
1.327258056700954814e-01 -7.221794102023708639e-01
1.399099961178723595e-01 -7.207866964622550165e-01
1.470802511942138069e-01 -7.193220915821932904e-01
1.542358536464751850e-01 -7.177857308427100236e-01
1.613760874497778552e-01 -7.161777566364010417e-01
1.685002378766408404e-01 -7.144983184585702585e-01
1.756075915665808451e-01 -7.127475728972028080e-01
1.826974365956741397e-01 -7.109256836222739295e-01
1.897690625460747293e-01 -7.090328213743924968e-01
1.968217605754826460e-01 -7.070691639527781902e-01
2.038548234865562858e-01 -7.050348962025725363e-01
2.108675457962629063e-01 -7.029302100014814814e-01
2.178592238051610397e-01 -7.007553042457504988e-01
2.248291556666086877e-01 -6.985103848354700107e-01
2.317766414558911636e-01 -6.961956646592118991e-01
2.387009832392624764e-01 -6.938113635779955546e-01
2.456014851428938439e-01 -6.913577084085835711e-01
2.524774534217231747e-01 -6.888349329061064230e-01
2.593281965281994395e-01 -6.862432777460156785e-01
2.661530251809150482e-01 -6.835829905053653066e-01
2.729512524331205725e-01 -6.808543256434216318e-01
2.797221937411148440e-01 -6.780575444816001607e-01
2.864651670325044641e-01 -6.751929151827308351e-01
2.931794927743258672e-01 -6.722607127296501561e-01
2.998644940410239434e-01 -6.692612189031211800e-01
3.065194965822801709e-01 -6.661947222590807183e-01
3.131438288906843170e-01 -6.630615181052140761e-01
3.197368222692427153e-01 -6.598619084768573284e-01
3.262978108987164561e-01 -6.565962021122276893e-01
3.328261319047836064e-01 -6.532647144269816408e-01
3.393211254250177999e-01 -6.498677674881014887e-01
3.457821346756774217e-01 -6.464056899871105655e-01
3.522085060182980065e-01 -6.428788172126179701e-01
3.585995890260817998e-01 -6.392874910221924001e-01
3.649547365500770968e-01 -6.356320598135666300e-01
3.712733047851410340e-01 -6.319128784951727473e-01
3.775546533356790579e-01 -6.281303084560087013e-01
3.837981452811538019e-01 -6.242847175348376076e-01
3.900031472413570399e-01 -6.203764799887198089e-01
3.961690294414377256e-01 -6.164059764608792458e-01
4.022951657766791200e-01 -6.123735939479046930e-01
4.083809338770183484e-01 -6.082797257662871937e-01
4.144257151713010567e-01 -6.041247715182946898e-01
4.204288949512647311e-01 -5.999091370571851822e-01
4.263898624352435163e-01 -5.956332344517590860e-01
4.323080108315873749e-01 -5.912974819502532231e-01
4.381827374017891463e-01 -5.869023039435767863e-01
4.440134435233117349e-01 -5.824481309278914942e-01
4.497995347521092646e-01 -5.779353994665369365e-01
4.555404208848344294e-01 -5.733645521513032195e-01
4.612355160207255445e-01 -5.687360375630527987e-01
4.668842386231660258e-01 -5.640503102316923867e-01
4.724860115809090821e-01 -5.593078305954977125e-01
4.780402622689610137e-01 -5.545090649597929078e-01
4.835464226091155115e-01 -5.496544854549860748e-01
4.890039291301321867e-01 -5.447445699939640340e-01
4.944122230275523333e-01 -5.397798022288476938e-01
4.997707502231444332e-01 -5.347606715071104855e-01
5.050789614239725722e-01 -5.296876728270625279e-01
5.103363121810806646e-01 -5.245613067927030748e-01
5.155422629477856011e-01 -5.193820795679431335e-01
5.206962791375712163e-01 -5.141505028302011393e-01
5.257978311815776351e-01 -5.088670937233754632e-01
5.308463945856769506e-01 -5.035323748101945274e-01
5.358414499871301251e-01 -4.981468740239493598e-01
5.407824832108161228e-01 -4.927111246196103078e-01
5.456689853250273892e-01 -4.872256651243316306e-01
5.505004526968245715e-01 -4.816910392873469671e-01
5.552763870469424878e-01 -4.761077960292585676e-01
5.599962955042411261e-01 -4.704764893907243950e-01
5.646596906596941245e-01 -4.647976784805457062e-01
5.692660906199081827e-01 -4.590719274231591096e-01
5.738150190601656320e-01 -4.532998053055367071e-01
5.783060052769836146e-01 -4.474818861234976519e-01
5.827385842401828775e-01 -4.416187487274355061e-01
5.871122966444590752e-01 -4.357109767674646195e-01
5.914266889604489208e-01 -4.297591586379900797e-01
5.956813134852857461e-01 -4.237638874217048990e-01
5.998757283926360317e-01 -4.177257608330188221e-01
6.040094977822103584e-01 -4.116453811609230851e-01
6.080821917287426714e-01 -4.055233552112950113e-01
6.120933863304296452e-01 -3.993602942486476071e-01
6.160426637568247044e-01 -3.931568139373281534e-01
6.199296122961782673e-01 -3.869135342821704571e-01
6.237538264022191026e-01 -3.806310795686058679e-01
6.275149067403684722e-01 -3.743100783022374478e-01
6.312124602333816226e-01 -3.679511631478826206e-01
6.348461001064088505e-01 -3.615549708680887986e-01
6.384154459314700381e-01 -3.551221422611277601e-01
6.419201236713357739e-01 -3.486533220984732728e-01
6.453597657228090645e-01 -3.421491590617679046e-01
6.487340109593996429e-01 -3.356103056792839601e-01
6.520425047733859891e-01 -3.290374182618842069e-01
6.552848991172575133e-01 -3.224311568384880533e-01
6.584608525445307947e-01 -3.157921850910486716e-01
6.615700302499333274e-01 -3.091211702890471202e-01
6.646121041089486647e-01 -3.024187832235088469e-01
6.675867527167165250e-01 -2.956856981405492357e-01
6.704936614262811956e-01 -2.889225926744534712e-01
6.733325223861829079e-01 -2.821301477802976021e-01
6.761030345773852979e-01 -2.753090476661166908e-01
6.788049038495328480e-01 -2.684599797246260411e-01
6.814378429565326467e-01 -2.615836344645028899e-01
6.840015715914542493e-01 -2.546807054412340010e-01
6.864958164207420888e-01 -2.477518891875367668e-01
6.889203111177333305e-01 -2.407978851433595635e-01
6.912747963954772867e-01 -2.338193955854691308e-01
6.935590200388488391e-01 -2.268171255566310274e-01
6.957727369359513192e-01 -2.197917827943908220e-01
6.979157091088025178e-01 -2.127440776594625438e-01
6.999877057432990490e-01 -2.056747230637320234e-01
7.019885032184528528e-01 -1.985844343978819537e-01
7.039178851348946164e-01 -1.914739294586464691e-01
7.057756423426391201e-01 -1.843439283757022096e-01
7.075615729681068444e-01 -1.771951535382037535e-01
7.092754824403969538e-01 -1.700283295209708556e-01
7.109171835168061060e-01 -1.628441830103351529e-01
7.124864963075888680e-01 -1.556434427296542189e-01
7.139832482999536323e-01 -1.484268393645008510e-01
7.154072743812903701e-01 -1.411951054875352773e-01
7.167584168616246698e-01 -1.339489754830687218e-01
7.180365254952932874e-01 -1.266891854713260157e-01
7.192414575018375444e-01 -1.194164732324157624e-01
7.203730775861089120e-01 -1.121315781300162018e-01
7.214312579575827833e-01 -1.048352410347850316e-01
7.224158783488765501e-01 -9.752820424750180406e-02
7.233268260334670963e-01 -9.021121142195126508e-02
7.241639958426038248e-01 -8.288500748755621428e-02
7.249272901814129977e-01 -7.555033857176865486e-02
7.256166190441900588e-01 -6.820795192222781078e-02
7.262319000288748327e-01 -6.085859582869392048e-02
7.267730583507076014e-01 -5.350301954476659877e-02
7.272400268550602842e-01 -4.614197320939679436e-02
7.276327460294413907e-01 -3.877620776820127346e-02
7.279511640146694162e-01 -3.140647489458874009e-02
7.281952366152123490e-01 -2.403352691070673522e-02
7.283649273086901799e-01 -1.665811670821850179e-02
7.284602072545364182e-01 -9.280997668919127586e-03
7.284810553018165047e-01 -1.902923585200240637e-03
7.284274579961995677e-01 5.475351419627291077e-03
7.282994095860813033e-01 1.285307297114325273e-02
7.280969120278547591e-01 2.022948652375103004e-02
7.278199749903266902e-01 2.760383744072405360e-02
7.274686158582772677e-01 3.497537107435612358e-02
7.270428597351604738e-01 4.234333284620594995e-02
7.265427394449429643e-01 4.970696832742614590e-02
7.259682955330797327e-01 5.706552331916696363e-02
7.253195762666239110e-01 6.441824393304489138e-02
7.245966376334697090e-01 7.176437667166629675e-02
7.237995433407261592e-01 7.910316850919610343e-02
7.229283648122197814e-01 8.643386697196174528e-02
7.219831811851261660e-01 9.375572021908211429e-02
7.209640793057268127e-01 1.010679771231117741e-01
7.198711537242923342e-01 1.083698873506901139e-01
7.187045066890894729e-01 1.156607014431854652e-01
7.174642481395112625e-01 1.229396708973240077e-01
7.161504956983297809e-01 1.302060482457932933e-01
7.147633746630707163e-01 1.374590871378101875e-01
7.133030179965088591e-01 1.446980424196429027e-01
7.117695663162844077e-01 1.519221702150770348e-01
7.101631678836395345e-01 1.591307280058152085e-01
7.084839785912754317e-01 1.663229747117999924e-01
7.067321619503291741e-01 1.734981707714498000e-01
7.049078890764715055e-01 1.806555782217974526e-01
7.030113386751239979e-01 1.877944607785210496e-01
7.010426970257983559e-01 1.949140839158566840e-01
6.990021579655559814e-01 2.020137149463826498e-01
6.968899228715903504e-01 2.090926231006648151e-01
6.947062006429316483e-01 2.161500796067525876e-01
6.924512076812754380e-01 2.231853577695153135e-01
6.901251678709355852e-01 2.301977330498083119e-01
6.877283125579237710e-01 2.371864831434585819e-01
6.852608805281557025e-01 2.441508880600593290e-01
6.827231179847862430e-01 2.510902302015631804e-01
6.801152785246751264e-01 2.580037944406635697e-01
6.774376231139840332e-01 2.648908681989537439e-01
6.746904200629086912e-01 2.717507415248534564e-01
6.718739449995458912e-01 2.785827071712922431e-01
6.689884808428995244e-01 2.853860606731394856e-01
6.660343177750264188e-01 2.921601004243708499e-01
6.630117532123255275e-01 2.989041277549602249e-01
6.599210917759725792e-01 3.056174470074876082e-01
6.567626452615026311e-01 3.122993656134521179e-01
6.535367326075440797e-01 3.189491941692797483e-01
6.502436798637066806e-01 3.255662465120162663e-01
6.468838201576265767e-01 3.321498397946943126e-01
6.434574936611723306e-01 3.386992945613647166e-01
6.399650475558145146e-01 3.452139348217823644e-01
6.364068359971628563e-01 3.516930881257356867e-01
6.327832200786750461e-01 3.581360856370101597e-01
6.290945677945399828e-01 3.645422622069757201e-01
6.253412540017404542e-01 3.709109564477880983e-01
6.215236603812990257e-01 3.772415108051938581e-01
6.176421753987110241e-01 3.835332716309295398e-01
6.136971942635697230e-01 3.897855892547049117e-01
6.096891188883875046e-01 3.959978180557603977e-01
6.056183578466183270e-01 4.021693165339889631e-01
6.014853263298856056e-01 4.082994473806130786e-01
5.972904461044212798e-01 4.143875775484063828e-01
5.930341454667200640e-01 4.204330783214511591e-01
5.887168591984153210e-01 4.264353253844216929e-01
5.843390285203804435e-01 4.323936988913842927e-01
5.799011010460629612e-01 4.383075835341039839e-01
5.754035307340548133e-01 4.441763686098494923e-01
5.708467778399067827e-01 4.499994480886861936e-01
5.662313088671909744e-01 4.557762206802487559e-01
5.615575965178184470e-01 4.615060898999835959e-01
5.568261196416178782e-01 4.671884641348525991e-01
5.520373631851812624e-01 4.728227567084887228e-01
5.471918181399828551e-01 4.784083859457951005e-01
5.422899814897785831e-01 4.839447752369782085e-01
5.373323561572916907e-01 4.894313531010068830e-01
5.323194509501913974e-01 4.948675532484882456e-01
5.272517805063722252e-01 5.002528146439519929e-01
5.221298652385394368e-01 5.055865815675348873e-01
5.169542312781095772e-01 5.108683036760561791e-01
5.117254104184313368e-01 5.160974360634773550e-01
5.064439400573353955e-01 5.212734393207356653e-01
5.011103631390200208e-01 5.263957795949458784e-01
4.957252280952799683e-01 5.314639286479599933e-01
4.902890887860865687e-01 5.364773639142786932e-01
4.848025044395264938e-01 5.414355685583056577e-01
4.792660395911070292e-01 5.463380315309375179e-01
4.736802640224358485e-01 5.511842476254819045e-01
4.680457526992833905e-01 5.559737175328960390e-01
4.623630857090356150e-01 5.607059478963378751e-01
4.566328481975460707e-01 5.653804513650239061e-01
4.508556303053947723e-01 5.699967466473847555e-01
4.450320271035629882e-01 5.745543585635131123e-01
4.391626385285320455e-01 5.790528180968956828e-01
4.332480693168149211e-01 5.834916624454238310e-01
4.272889289389293355e-01 5.878704350716743576e-01
4.212858315328211201e-01 5.921886857524556458e-01
4.152393958367467386e-01 5.964459706276116213e-01
4.091502451216236791e-01 6.006418522480773126e-01
4.030190071228584858e-01 6.047758996231804574e-01
3.968463139716604249e-01 6.088476882671818302e-01
3.906328021258512195e-01 6.128568002450496266e-01
3.843791123001791821e-01 6.168028242174612430e-01
3.780858893961475120e-01 6.206853554850267907e-01
3.717537824313662531e-01 6.245039960317294581e-01
3.653834444684371796e-01 6.282583545675759495e-01
3.589755325433813260e-01 6.319480465704530037e-01
3.525307075936188195e-01 6.355726943271838847e-01
3.460496343855106738e-01 6.391319269737805175e-01
3.395329814414721481e-01 6.426253805348852710e-01
3.329814209666678293e-01 6.460526979623989474e-01
3.263956287752979857e-01 6.494135291732887616e-01
3.197762842164864061e-01 6.527075310865735336e-01
3.131240700997795501e-01 6.559343676594800998e-01
3.064396726202670562e-01 6.590937099227672791e-01
2.997237812833339343e-01 6.621852360152139516e-01
2.929770888290540998e-01 6.652086312172661442e-01
2.862002911562359087e-01 6.681635879838396797e-01
2.793940872461299629e-01 6.710498059762752820e-01
2.725591790858087893e-01 6.738669920934415858e-01
2.656962715912296047e-01 6.766148605019832729e-01
2.588060725299898279e-01 6.792931326657110080e-01
2.518892924437861058e-01 6.819015373741295072e-01
2.449466445705870410e-01 6.844398107701015199e-01
2.379788447665303064e-01 6.869076963766443944e-01
2.309866114275543059e-01 6.893049451228561164e-01
2.239706654107752604e-01 6.916313153689693793e-01
2.169317299556198786e-01 6.938865729305301322e-01
2.098705306047243535e-01 6.960704911016986074e-01
2.027877951246103427e-01 6.981828506776711629e-01
1.956842534261481470e-01 7.002234399762206074e-01
1.885606374848181888e-01 7.021920548583527877e-01
1.814176812607809497e-01 7.040884987480779955e-01
1.742561206187661638e-01 7.059125826512963053e-01
1.670766932477920352e-01 7.076641251737937344e-01
1.598801385807248343e-01 7.093429525383500023e-01
1.526671977136896952e-01 7.109488986009548928e-01
1.454386133253431634e-01 7.124818048661334391e-01
1.381951295960181791e-01 7.139415205013783794e-01
1.309374921267522085e-01 7.153279023506897705e-01
1.236664478582088361e-01 7.166408149472202060e-01
1.163827449895038640e-01 7.178801305250263054e-01
1.090871328969462012e-01 7.190457290299254733e-01
1.017803620527042985e-01 7.201374981294580424e-01
9.446318394340864899e-02 7.211553332219543533e-01
8.713635098870098350e-02 7.220991374447078837e-01
7.980061645974059759e-02 7.229688216812530932e-01
7.245673439767855162e-02 7.237643045677502052e-01
6.510545953210995773e-02 7.244855124984760364e-01
5.774754719951512988e-02 7.251323796304220970e-01
5.038375326169985263e-02 7.257048478870008479e-01
4.301483402424528812e-02 7.262028669608610043e-01
3.564154615497792944e-02 7.266263943158125516e-01
2.826464660246989433e-02 7.269753951878632492e-01
2.088489251457998491e-02 7.272498425853677340e-01
1.350304115704574828e-02 7.274497172882906648e-01
6.119849832136823112e-03 7.275750078465854642e-01
-1.263924202620215348e-03 7.276257105776906542e-01
-8.647523815635325614e-03 7.276018295631450084e-01
-1.603019208235665835e-02 7.275033766443245176e-01
-2.341117236627031362e-02 7.273303714173026124e-01
-3.078970839978813212e-02 7.270828412268355301e-01
-3.816504436501357705e-02 7.267608211594763779e-01
-4.553642497437570408e-02 7.263643540358191153e-01
-5.290309555112136103e-02 7.258934904018763401e-01
-6.026430210965580403e-02 7.253482885195918772e-01
-6.761929143572185941e-02 7.247288143564935003e-01
-7.496731116640806269e-02 7.240351415744858965e-01
-8.230760986997591455e-02 7.232673515177897583e-01
-8.963943712549685139e-02 7.224255332000278917e-01
-9.696204360228920238e-02 7.215097832904633357e-01
-1.042746811391458278e-01 7.205202060993921576e-01
-1.115766028233428769e-01 7.194569135626944778e-01
-1.188670630694204366e-01 7.183200252255477203e-01
-1.261453176977256896e-01 7.171096682253056409e-01
-1.334106240127095333e-01 7.158259772735473536e-01
-1.406622408809672375e-01 7.144690946372997953e-01
-1.478994288090144660e-01 7.130391701194380705e-01
-1.551214500207893643e-01 7.115363610382684501e-01
-1.623275685348718467e-01 7.099608322062969101e-01
-1.695170502414114211e-01 7.083127559081892066e-01
-1.766891629787545326e-01 7.065923118779262602e-01
-1.838431766097630427e-01 7.047996872751591813e-01
-1.909783630978149072e-01 7.029350766607691536e-01
-1.980939965824788096e-01 7.009986819716372830e-01
-2.051893534548542009e-01 6.989907124946281858e-01
-2.122637124325683633e-01 6.969113848397935351e-01
-2.193163546344222559e-01 6.947609229128001163e-01
-2.263465636546770354e-01 6.925395578865876089e-01
-2.333536256369729556e-01 6.902475281722613154e-01
-2.403368293478728990e-01 6.878850793892251625e-01
-2.472954662500224388e-01 6.854524643345610846e-01
-2.542288305749185184e-01 6.829499429516591169e-01
-2.611362193952794231e-01 6.803777822981053047e-01
-2.680169326970077148e-01 6.777362565128313143e-01
-2.748702734507393330e-01 6.750256467825332951e-01
-2.816955476829707261e-01 6.722462413073649889e-01
-2.884920645467570766e-01 6.693983352659107489e-01
-2.952591363919743195e-01 6.664822307794450174e-01
-3.019960788351372938e-01 6.634982368754843707e-01
-3.087022108287676980e-01 6.604466694506376800e-01
-3.153768547303041347e-01 6.573278512327612733e-01
-3.220193363705479705e-01 6.541421117424246479e-01
-3.286289851216376290e-01 6.508897872536942852e-01
-3.352051339645450434e-01 6.475712207542404508e-01
-3.417471195560874975e-01 6.441867619047746407e-01
-3.482542822954485251e-01 6.407367669978236702e-01
-3.547259663902010418e-01 6.372215989158469540e-01
-3.611615199218268790e-01 6.336416270887041957e-01
-3.675602949107262263e-01 6.299972274504794800e-01
-3.739216473807111529e-01 6.262887823956686528e-01
-3.802449374229767698e-01 6.225166807347375375e-01
-3.865295292595445353e-01 6.186813176490567612e-01
-3.927747913061717111e-01 6.147830946452209622e-01
-3.989800962347214153e-01 6.108224195087587072e-01
-4.051448210349873347e-01 6.067997062572407785e-01
-4.112683470759681548e-01 6.027153750927933817e-01
-4.173500601665856569e-01 5.985698523540233795e-01
-4.233893506158418196e-01 5.943635704673628783e-01
-4.293856132924092628e-01 5.900969678978403854e-01
-4.353382476836502590e-01 5.857704890992854185e-01
-4.412466579540590406e-01 5.813845844639742300e-01
-4.471102530031227928e-01 5.769397102717236381e-01
-4.529284465225963952e-01 5.724363286384401839e-01
-4.587006570531861893e-01 5.678749074641323835e-01
-4.644263080406384470e-01 5.632559203803928494e-01
-4.701048278912277056e-01 5.585798466973584953e-01
-4.757356500266409771e-01 5.538471713501551541e-01
-4.813182129382530539e-01 5.490583848448351567e-01
-4.868519602407893609e-01 5.442139832038146441e-01
-4.923363407253718571e-01 5.393144679108180517e-01
-4.977708084119439880e-01 5.343603458553382035e-01
-5.031548226010712499e-01 5.293521292766180109e-01
-5.084878479251129235e-01 5.242903357071631021e-01
-5.137693543987620348e-01 5.191754879157910452e-01
-5.189988174689494915e-01 5.140081138502268221e-01
-5.241757180641091196e-01 5.087887465792499952e-01
-5.292995426427999917e-01 5.035179242344030026e-01
-5.343697832416831606e-01 4.981961899512669656e-01
-5.393859375228492459e-01 4.928240918103134471e-01
-5.443475088204942081e-01 4.874021827773390436e-01
-5.492540061869398693e-01 4.819310206434910815e-01
-5.541049444379966271e-01 4.764111679648916353e-01
-5.588998441976653631e-01 4.708431920018678052e-01
-5.636382319421762155e-01 4.652276646577957475e-01
-5.683196400433608853e-01 4.595651624175660088e-01
-5.729436068113569203e-01 4.538562662856779895e-01
-5.775096765366410922e-01 4.481015617239710869e-01
-5.820173995313889792e-01 4.423016385890002899e-01
-5.864663321701598653e-01 4.364570910690634409e-01
-5.908560369299036275e-01 4.305685176208884912e-01
-5.951860824292880547e-01 4.246365209059875245e-01
-5.994560434673448235e-01 4.186617077266860387e-01
-6.036655010614319083e-01 4.126446889618343161e-01
-6.078140424845107637e-01 4.065860795022090968e-01
-6.119012613017368318e-01 4.004864981856126049e-01
-6.159267574063614914e-01 3.943465677316768669e-01
-6.198901370549438905e-01 3.881669146763808143e-01
-6.237910129018719996e-01 3.819481693062876659e-01
-6.276290040331902187e-01 3.756909655925098068e-01
-6.314037359997335397e-01 3.693959411244095437e-01
-6.351148408495663755e-01 3.630637370430420119e-01
-6.387619571597256130e-01 3.566949979743488375e-01
-6.423447300672657789e-01 3.502903719621093259e-01
-6.458628112996066539e-01 3.438505104006568946e-01
-6.493158592041818888e-01 3.373760679673679652e-01
-6.527035387773879593e-01 3.308677025549308648e-01
-6.560255216928325694e-01 3.243260752034020644e-01
-6.592814863288820604e-01 3.177518500320571371e-01
-6.624711177955080466e-01 3.111456941710436519e-01
-6.655941079604312804e-01 3.045082776928433321e-01
-6.686501554745636344e-01 2.978402735435508042e-01
-6.716389657967477556e-01 2.911423574739760989e-01
-6.745602512177935051e-01 2.844152079705781211e-01
-6.774137308838117377e-01 2.776595061862364155e-01
-6.801991308188451990e-01 2.708759358708682785e-01
-6.829161839467964290e-01 2.640651833018980432e-01
-6.855646301126523401e-01 2.572279372145863108e-01
-6.881442161030068005e-01 2.503648887322255101e-01
-6.906546956658798919e-01 2.434767312962092811e-01
-6.930958295298355054e-01 2.365641605959823701e-01
-6.954673854223968332e-01 2.296278744988782539e-01
-6.977691380877599769e-01 2.226685729798511815e-01
-7.000008693038073382e-01 2.156869580511097395e-01
-7.021623678984197925e-01 2.086837336916587404e-01
-7.042534297650894226e-01 2.016596057767561789e-01
-7.062738578778327003e-01 1.946152820072920842e-01
-7.082234623054055600e-01 1.875514718390961788e-01
-7.101020602248205860e-01 1.804688864121807845e-01
-7.119094759341675349e-01 1.733682384799259679e-01
-7.136455408647376375e-01 1.662502423382132555e-01
-7.153100935924533443e-01 1.591156137545148286e-01
-7.169029798486035165e-01 1.519650698969444991e-01
-7.184240525298868363e-01 1.447993292632772655e-01
-7.198731717077622161e-01 1.376191116099436673e-01
-7.212502046371098707e-01 1.304251378810055984e-01
-7.225550257642021634e-01 1.232181301371199356e-01
-7.237875167339871130e-01 1.159988114844963114e-01
-7.249475663966850059e-01 1.087679060038554274e-01
-7.260350708136997788e-01 1.015261386793941678e-01
-7.270499332628466149e-01 9.427423532776380011e-02
-7.279920642428974187e-01 8.701292252706743779e-02
-7.288613814774452804e-01 7.974292754588295506e-02
-7.296578099180900390e-01 7.246497827231755673e-02
-7.303812817469461649e-01 6.517980314309997081e-02
-7.310317363784749611e-01 5.788813107271641861e-02
-7.316091204606423037e-01 5.059069138259629506e-02
-7.321133878754046975e-01 4.328821373035364461e-02
-7.325444997385243129e-01 3.598142803909021303e-02
-7.329024243987154463e-01 2.867106442676609773e-02
-7.331871374361244031e-01 2.135785313564374233e-02
-7.333986216601443564e-01 1.404252446181114208e-02
-7.335368671065676249e-01 6.725808684790000533e-03
-7.336018710340768134e-01 -5.915640027654382044e-04
-7.335936379200774793e-01 -7.908863565273205332e-03
-7.335121794558741026e-01 -1.522536019432642676e-02
-7.333575145411911356e-01 -2.254032437868853933e-02
-7.331296692780422397e-01 -2.985302697417538398e-02
-7.328286769639489329e-01 -3.716273927341860045e-02
-7.324545780845116427e-01 -4.446873307550492510e-02
-7.320074203053347217e-01 -5.177028075548587710e-02
-7.314872584633083097e-01 -5.906665533375252825e-02
-7.308941545572490428e-01 -6.635713054526991284e-02
-7.302281777379022731e-01 -7.364098090866587343e-02
-7.294894042973079085e-01 -8.091748179516897177e-02
